transaction_id,amount,transaction_type,sender_bank,receiver_bank,device_type,hour_of_day,day_of_week,transaction_freq_1hr,location_distance_km,new_device,failed_attempts,account_age_days,pin_changed_recently,is_weekend,timestamp,is_fraud,risk_score,upi_id,source
TXN003884,49788.18,Shopping,HDFC,PNB,Web,15,2,5,280.5,0,0,1105,0,0,2024-08-14 15:30:00,0,,,
TXN003885,3.39,Shopping,Canara,Canara,Web,14,4,14,2082.5,1,4,16,0,0,2024-08-16 14:33:00,1,,,
TXN003886,42356.65,Shopping,SBI,HDFC,iOS,6,0,4,294.4,0,0,2675,0,0,2024-12-23 06:25:00,0,,,
TXN003887,14104.78,Shopping,HDFC,Kotak,Android,1,0,3,344.8,0,1,1958,0,0,2024-12-23 01:30:00,0,,,
TXN003888,32727.02,Recharge,Kotak,HDFC,iOS,18,4,4,151.0,0,1,2038,0,0,2024-04-05 18:49:00,0,,,
TXN003889,38932.9,Recharge,HDFC,BOI,iOS,10,5,3,381.7,0,1,3418,0,1,2024-07-27 10:47:00,0,,,
TXN003890,3412.54,P2P,Canara,HDFC,iOS,22,2,3,402.6,0,1,3629,0,0,2024-02-28 22:06:00,0,,,
TXN003891,15047.17,P2P,HDFC,HDFC,Android,14,0,5,124.0,0,0,739,0,0,2024-06-10 14:26:00,0,,,
TXN003892,46196.32,P2P,HDFC,ICICI,Android,20,1,5,58.6,0,0,1135,0,0,2024-09-24 20:12:00,0,,,
TXN003893,32350.95,Shopping,Kotak,ICICI,Android,18,1,5,280.0,0,1,2359,0,0,2024-08-27 18:16:00,0,,,
TXN003894,2834.15,P2P,SBI,Canara,Android,17,4,2,401.8,0,1,3535,0,0,2024-03-29 17:16:00,0,,,
TXN003895,23072.52,P2M,Kotak,Canara,Android,15,3,2,366.1,0,1,700,0,0,2024-07-04 15:28:00,0,,,
TXN003896,19314.69,P2M,Canara,ICICI,Android,19,0,5,146.1,0,0,3560,1,0,2024-11-18 19:20:00,0,,,
TXN003897,38692.17,Bill Payment,Kotak,PNB,Android,16,1,3,488.2,0,1,2865,0,0,2024-09-24 16:41:00,0,,,
TXN003898,47299.98,Bill Payment,BOI,SBI,Android,19,2,1,284.8,0,0,2133,0,0,2024-01-24 19:35:00,0,,,
TXN003899,13932.33,Bill Payment,Kotak,HDFC,Web,20,1,4,100.1,0,1,2291,0,0,2024-03-19 20:28:00,0,,,
TXN003900,44084.74,Recharge,ICICI,BOI,Web,18,3,0,132.0,0,0,1448,0,0,2024-08-22 18:38:00,0,,,
TXN003901,163914.09,P2P,BOI,Canara,Web,7,5,5,2895.0,1,3,20,1,1,2024-09-21 07:09:00,1,,,
TXN003902,6954.6,P2P,ICICI,HDFC,iOS,10,6,2,101.3,0,0,771,0,1,2024-06-09 10:40:00,0,,,
TXN003903,10247.86,P2M,Axis,Kotak,iOS,21,1,1,386.8,0,0,962,0,0,2024-10-01 21:52:00,0,,,
TXN003904,60710.59,P2M,Axis,Axis,Android,13,4,7,1135.7,1,4,18,0,0,2024-10-11 13:33:00,1,,,
TXN003905,46972.43,Shopping,BOI,Axis,Android,10,6,4,291.9,0,0,2112,0,1,2024-07-21 10:07:00,0,,,
TXN003906,45351.35,Bill Payment,PNB,Kotak,iOS,9,4,5,159.0,0,0,360,0,0,2024-04-26 09:28:00,0,,,
TXN003907,7725.11,Bill Payment,ICICI,ICICI,Web,2,5,2,495.3,0,1,3315,0,1,2024-01-27 02:55:00,0,,,
TXN003908,34148.27,P2M,Canara,Kotak,Android,13,2,3,126.5,0,1,2683,0,0,2024-01-17 13:13:00,0,,,
TXN003909,57558.99,Bill Payment,PNB,Canara,iOS,11,2,12,504.9,0,5,24,0,0,2024-01-03 11:53:00,1,,,
TXN003910,36362.38,Shopping,SBI,ICICI,Android,20,1,1,113.1,0,0,2084,0,0,2024-06-11 20:29:00,0,,,
TXN003911,46513.16,Recharge,HDFC,ICICI,iOS,17,2,5,28.0,0,1,2811,0,0,2024-05-29 17:50:00,0,,,
TXN003912,44308.88,Shopping,PNB,ICICI,Android,8,3,0,230.7,0,0,1176,0,0,2024-12-12 08:57:00,0,,,
TXN003913,6650.23,Recharge,SBI,HDFC,Android,13,1,3,358.3,0,1,649,0,0,2024-08-06 13:07:00,0,,,
TXN003914,31906.69,Recharge,Canara,Kotak,iOS,11,4,3,436.2,0,1,488,1,0,2024-07-19 11:29:00,0,,,
TXN003915,30246.54,Recharge,SBI,Axis,Android,15,1,0,392.7,0,0,2901,0,0,2024-09-17 15:36:00,0,,,
TXN003916,48854.03,P2M,Kotak,HDFC,Web,22,0,1,109.6,0,0,69,0,0,2024-10-21 22:54:00,0,,,
TXN003917,48680.32,P2M,SBI,Axis,iOS,17,4,5,9.1,0,0,254,0,0,2024-12-27 17:20:00,0,,,
TXN003918,5280.49,Bill Payment,HDFC,Canara,Web,20,1,1,54.7,0,1,3290,0,0,2024-08-13 20:47:00,0,,,
TXN003919,42389.41,Shopping,ICICI,Axis,Web,14,4,5,88.7,0,1,2181,1,0,2024-04-26 14:08:00,0,,,
TXN003920,42196.22,Shopping,BOI,Axis,Android,12,1,5,19.5,0,1,1786,0,0,2024-10-22 12:06:00,0,,,
TXN003921,27146.72,Recharge,BOI,Kotak,iOS,18,2,4,377.3,0,1,190,0,0,2024-10-23 18:04:00,0,,,
TXN003922,29334.38,P2M,PNB,PNB,iOS,8,4,0,52.9,0,0,1833,0,0,2024-06-28 08:05:00,0,,,
TXN003923,36829.79,P2M,ICICI,Canara,Android,23,2,3,67.8,0,0,3529,0,0,2024-01-24 23:33:00,0,,,
TXN003924,45317.2,P2P,Kotak,Axis,iOS,11,2,2,421.3,0,0,1018,0,0,2024-02-28 11:43:00,0,,,
TXN003925,107914.84,Shopping,Kotak,BOI,Android,11,0,16,2486.6,1,5,15,1,0,2024-08-12 11:48:00,1,,,
TXN003926,35125.74,Shopping,BOI,Axis,iOS,10,5,5,165.7,0,1,3141,0,1,2024-07-20 10:58:00,0,,,
TXN003927,26703.18,P2M,ICICI,HDFC,iOS,12,5,4,244.9,0,1,3129,0,1,2024-11-16 12:38:00,0,,,
TXN003928,9659.78,P2P,SBI,Canara,Web,17,5,4,1.0,0,0,379,0,1,2024-06-15 17:15:00,0,,,
TXN003929,11830.42,Recharge,SBI,Axis,Android,19,6,1,366.2,0,1,319,0,1,2024-09-22 19:53:00,0,,,
TXN003930,2836.94,Bill Payment,PNB,Kotak,Web,13,4,1,312.5,0,1,3610,0,0,2024-11-15 13:12:00,0,,,
TXN003931,36326.3,P2M,Kotak,Kotak,iOS,10,4,3,473.6,0,1,2934,0,0,2024-05-24 10:58:00,0,,,
TXN003932,36447.67,Shopping,Kotak,ICICI,Android,13,3,2,11.9,0,1,1870,0,0,2024-02-08 13:29:00,0,,,
TXN003933,18802.26,P2M,PNB,Axis,Android,9,2,4,434.3,0,1,379,0,0,2024-08-07 09:38:00,0,,,
TXN003934,25894.31,P2M,BOI,Axis,iOS,17,1,4,35.0,0,0,751,0,0,2024-10-15 17:01:00,0,,,
TXN003935,48199.01,Bill Payment,HDFC,Axis,Android,17,1,3,239.1,1,1,731,0,0,2024-02-27 17:23:00,0,,,
TXN003936,6535.34,Shopping,Kotak,SBI,Web,21,0,2,145.3,0,0,3296,0,0,2024-09-16 21:55:00,0,,,
TXN003937,43349.79,Shopping,ICICI,HDFC,Android,11,6,0,21.6,0,0,2334,0,1,2024-12-22 11:08:00,0,,,
TXN003938,45714.09,Shopping,Kotak,SBI,Web,12,4,5,233.2,0,0,429,0,0,2024-08-02 12:27:00,0,,,
TXN003939,43778.88,P2P,BOI,Canara,Web,13,6,3,207.9,0,1,2202,0,1,2024-02-11 13:13:00,0,,,
TXN003940,49958.07,Bill Payment,Axis,PNB,Android,7,1,2,34.1,0,1,2575,0,0,2024-05-28 07:52:00,0,,,
TXN003941,13126.02,P2P,SBI,Canara,iOS,11,3,2,376.9,0,0,2872,0,0,2024-07-25 11:34:00,0,,,
TXN003942,27444.44,Bill Payment,SBI,ICICI,Android,16,3,3,82.3,0,1,1965,0,0,2024-11-07 16:39:00,0,,,
TXN003943,12432.3,Bill Payment,PNB,PNB,Web,16,4,1,443.1,0,1,721,0,0,2024-03-01 16:42:00,0,,,
TXN003944,152142.69,P2M,SBI,Canara,iOS,9,2,19,871.3,1,5,22,1,0,2024-08-07 09:30:00,1,,,
TXN003945,20361.56,Shopping,SBI,Canara,Android,14,2,1,202.2,0,1,83,0,0,2024-07-24 14:27:00,0,,,
TXN003946,6819.93,Bill Payment,Kotak,Kotak,Android,15,1,3,137.1,1,1,312,0,0,2024-02-27 15:31:00,0,,,
TXN003947,9123.51,Shopping,Kotak,HDFC,Web,7,5,3,166.4,0,1,3091,0,1,2024-11-09 07:23:00,0,,,
TXN003948,8988.35,P2M,PNB,HDFC,Android,8,2,2,356.6,1,0,582,0,0,2024-04-24 08:53:00,0,,,
TXN003949,38665.88,Recharge,SBI,Canara,Android,19,2,3,94.7,0,0,1464,0,0,2024-09-18 19:40:00,0,,,
TXN003950,39701.42,Recharge,HDFC,SBI,Web,10,4,5,52.5,0,0,359,0,0,2024-06-21 10:42:00,0,,,
TXN003951,13145.42,Recharge,PNB,SBI,Web,12,1,2,223.4,0,1,455,0,0,2024-11-26 12:04:00,0,,,
TXN003952,30438.18,P2P,BOI,BOI,Web,13,3,2,97.3,0,1,2237,0,0,2024-06-20 13:32:00,0,,,
TXN003953,31198.21,Recharge,Axis,ICICI,Android,11,4,4,478.8,0,1,1200,0,0,2024-02-23 11:36:00,0,,,
TXN003954,22635.0,Shopping,PNB,PNB,Web,13,4,2,230.7,0,1,125,0,0,2024-06-14 13:18:00,0,,,
TXN003955,33495.34,Bill Payment,Kotak,HDFC,Android,10,2,3,141.8,0,0,712,0,0,2024-07-10 10:55:00,0,,,
TXN003956,16094.42,Recharge,ICICI,BOI,iOS,11,4,0,456.8,0,1,3375,0,0,2024-08-30 11:29:00,0,,,
TXN003957,31202.41,Bill Payment,Kotak,BOI,Android,14,3,2,62.9,0,0,138,1,0,2024-10-03 14:03:00,0,,,
TXN003958,21124.19,P2M,ICICI,Axis,iOS,17,2,5,463.1,1,1,2629,0,0,2024-05-22 17:59:00,0,,,
TXN003959,34729.27,P2M,PNB,Kotak,Web,14,4,1,362.8,0,0,1108,0,0,2024-09-20 14:33:00,0,,,
TXN003960,28902.4,P2M,Kotak,Canara,Web,8,0,5,4.0,0,1,1789,0,0,2024-11-18 08:11:00,0,,,
TXN003961,34895.82,P2M,ICICI,BOI,iOS,7,3,0,75.8,0,0,30,1,0,2024-10-17 07:01:00,0,,,
TXN003962,4510.85,Shopping,HDFC,BOI,Android,14,1,4,412.5,0,1,2872,0,0,2024-09-17 14:45:00,0,,,
TXN003963,34742.18,P2P,HDFC,ICICI,Android,17,1,1,431.8,0,1,3161,0,0,2024-06-25 17:00:00,0,,,
TXN003964,28699.13,Shopping,Canara,BOI,Web,11,5,1,228.3,0,0,2000,0,1,2024-04-13 11:23:00,0,,,
TXN003965,5821.32,P2P,HDFC,Canara,iOS,8,6,1,106.3,1,0,3158,0,1,2024-03-10 08:38:00,0,,,
TXN003966,45329.21,Recharge,PNB,SBI,iOS,10,3,1,148.0,0,1,1116,0,0,2024-01-11 10:34:00,0,,,
TXN003967,42819.87,Recharge,ICICI,HDFC,iOS,9,4,1,57.6,0,0,1147,0,0,2024-03-08 09:13:00,0,,,
TXN003968,31924.85,Recharge,BOI,ICICI,Android,18,4,3,174.2,0,1,1177,0,0,2024-11-22 18:14:00,0,,,
TXN003969,22699.81,Shopping,BOI,Axis,iOS,19,0,1,222.6,0,0,3356,0,0,2024-04-08 19:41:00,0,,,
TXN003970,17796.4,Shopping,PNB,ICICI,iOS,16,1,1,33.2,0,0,1105,0,0,2024-01-09 16:04:00,0,,,
TXN003971,45043.9,P2P,PNB,Kotak,iOS,14,2,0,386.9,0,1,2361,0,0,2024-05-01 14:00:00,0,,,
TXN003972,33130.21,P2M,Canara,SBI,Web,14,0,1,385.3,1,0,183,0,0,2024-05-13 14:20:00,0,,,
TXN003973,12352.13,P2P,Kotak,BOI,Web,17,2,2,471.2,1,0,3325,0,0,2024-08-07 17:01:00,0,,,
TXN003974,23581.66,Bill Payment,BOI,BOI,Android,8,6,0,263.1,0,1,1257,0,1,2024-01-21 08:57:00,0,,,
TXN003975,30870.37,Recharge,Canara,Axis,Web,21,0,2,141.6,1,0,102,0,0,2024-11-25 21:20:00,0,,,
TXN003976,31006.5,Shopping,Canara,ICICI,Web,16,1,4,417.7,0,0,3442,0,0,2024-11-26 16:26:00,0,,,
TXN003977,37939.45,Bill Payment,ICICI,SBI,iOS,21,5,5,452.7,0,1,368,0,1,2024-04-06 21:35:00,0,,,
TXN003978,1169.97,P2M,PNB,PNB,Android,10,2,0,343.5,0,0,1922,0,0,2024-04-10 10:44:00,0,,,
TXN003979,23007.75,P2P,BOI,Axis,iOS,17,5,1,78.0,0,0,3577,0,1,2024-04-20 17:35:00,0,,,
TXN003980,22778.49,Recharge,Kotak,BOI,iOS,19,5,1,447.7,0,0,322,0,1,2024-12-14 19:47:00,0,,,
TXN003981,38939.65,P2M,SBI,Axis,Web,3,5,4,488.9,0,0,2247,0,1,2024-09-28 03:03:00,0,,,
TXN003982,42240.58,P2P,SBI,Axis,iOS,18,5,0,138.1,0,0,176,0,1,2024-03-02 18:44:00,0,,,
TXN003983,9999.04,Bill Payment,ICICI,ICICI,iOS,13,1,17,1759.6,1,5,12,1,0,2024-09-03 13:56:00,1,,,
TXN003984,23224.83,Shopping,ICICI,Canara,iOS,12,5,2,183.1,0,1,1306,0,1,2024-06-29 12:29:00,0,,,
TXN003985,4330.69,P2M,HDFC,BOI,iOS,9,2,5,203.9,0,1,593,0,0,2024-07-03 09:08:00,0,,,
TXN003986,194137.05,Bill Payment,Canara,Canara,iOS,23,3,19,689.3,1,2,24,0,0,2024-11-07 23:35:00,1,,,
TXN003987,6019.13,P2M,HDFC,Canara,iOS,10,1,1,258.7,0,0,1566,0,0,2024-05-28 10:37:00,0,,,
TXN003988,10212.12,Recharge,PNB,PNB,Web,17,4,2,456.4,0,1,921,0,0,2024-04-12 17:40:00,0,,,
TXN003989,9999.71,Recharge,PNB,HDFC,iOS,19,3,7,1363.2,1,5,8,0,0,2024-11-14 19:37:00,1,,,
TXN003990,33823.44,Recharge,HDFC,SBI,iOS,19,5,1,472.2,0,0,1702,0,1,2024-06-08 19:40:00,0,,,
TXN003991,15849.03,Shopping,HDFC,BOI,Web,7,2,2,181.9,1,1,1254,0,0,2024-06-26 07:49:00,0,,,
TXN003992,44279.62,Recharge,SBI,HDFC,Web,7,4,4,13.8,0,1,3445,0,0,2024-10-11 07:33:00,0,,,
TXN003993,20738.05,Bill Payment,HDFC,HDFC,iOS,9,3,3,84.3,0,0,276,0,0,2024-02-29 09:22:00,0,,,
TXN003994,49249.38,P2M,HDFC,Kotak,Web,12,5,2,123.4,0,1,3619,0,1,2024-01-06 12:21:00,0,,,
TXN003995,29102.75,P2M,ICICI,PNB,iOS,0,4,1,86.6,0,0,3371,0,0,2024-03-08 00:42:00,0,,,
TXN003996,41591.01,P2P,PNB,BOI,Web,8,1,0,403.5,0,1,2113,0,0,2024-04-02 08:15:00,0,,,
TXN003997,39987.49,Recharge,Axis,HDFC,Android,23,6,1,387.6,1,0,2676,0,1,2024-02-11 23:28:00,0,,,
TXN003998,19320.19,P2M,PNB,SBI,Web,19,1,0,326.0,0,1,2219,0,0,2024-08-20 19:55:00,0,,,
TXN003999,46103.98,Recharge,SBI,Canara,Android,11,6,4,53.3,0,0,1500,0,1,2024-04-07 11:06:00,0,,,
TXN004000,5175.47,Recharge,HDFC,BOI,Web,11,3,2,139.1,1,1,1071,0,0,2024-01-11 11:59:00,0,,,
TXN004001,138095.19,P2M,SBI,Canara,Web,4,4,15,2761.6,0,4,18,0,0,2024-05-31 04:56:00,1,,,
TXN004002,36473.26,Recharge,BOI,SBI,Android,11,6,2,267.8,1,0,691,0,1,2024-09-22 11:17:00,0,,,
TXN004003,4.81,Shopping,SBI,BOI,iOS,3,6,11,2377.9,0,4,12,0,1,2024-03-31 03:28:00,1,,,
TXN004004,32037.51,Recharge,HDFC,SBI,Web,6,3,4,96.1,0,1,1239,0,0,2024-01-04 06:54:00,0,,,
TXN004005,12817.27,Bill Payment,Canara,ICICI,iOS,11,2,1,405.6,0,0,1412,0,0,2024-06-26 11:17:00,0,,,
TXN004006,20975.72,Bill Payment,Axis,PNB,Android,15,1,5,325.1,0,0,709,0,0,2024-09-17 15:53:00,0,,,
TXN004007,48671.68,Recharge,HDFC,Axis,iOS,12,4,5,197.8,0,0,972,0,0,2024-08-16 12:16:00,0,,,
TXN004008,16981.57,P2M,SBI,SBI,Web,19,1,3,364.1,0,0,3260,0,0,2024-12-17 19:45:00,0,,,
TXN004009,31698.43,Bill Payment,PNB,Axis,iOS,9,3,0,93.9,0,1,2653,0,0,2024-05-23 09:08:00,0,,,
TXN004010,39693.84,Bill Payment,Axis,BOI,iOS,8,6,5,205.7,0,1,1576,0,1,2024-06-09 08:42:00,0,,,
TXN004011,36539.83,P2M,Kotak,Kotak,iOS,20,0,4,288.5,0,1,3519,0,0,2024-11-11 20:04:00,0,,,
TXN004012,12389.01,Shopping,Axis,HDFC,Web,8,3,3,94.9,0,1,3600,0,0,2024-07-18 08:31:00,0,,,
TXN004013,26272.04,P2P,HDFC,HDFC,iOS,12,0,3,114.8,0,0,3277,0,0,2024-07-22 12:26:00,0,,,
TXN004014,5629.28,P2P,Kotak,SBI,iOS,13,4,3,228.2,0,1,2761,0,0,2024-05-31 13:38:00,0,,,
TXN004015,13520.58,Recharge,PNB,Axis,iOS,13,5,1,464.1,0,1,2475,0,1,2024-06-29 13:06:00,0,,,
TXN004016,127025.08,Shopping,ICICI,ICICI,Web,19,5,14,2166.8,1,4,4,1,1,2024-04-20 19:14:00,1,,,
TXN004017,10690.75,Bill Payment,BOI,HDFC,Android,5,6,3,18.2,0,1,1702,0,1,2024-06-02 05:31:00,0,,,
TXN004018,45768.43,Recharge,Axis,ICICI,iOS,16,5,2,129.1,0,1,3301,0,1,2024-04-27 16:49:00,0,,,
TXN004019,42387.07,P2M,SBI,Axis,Android,7,6,4,111.9,0,0,3116,0,1,2024-05-26 07:41:00,0,,,
TXN004020,4022.53,Shopping,BOI,Canara,Android,12,1,3,223.8,0,1,3219,0,0,2024-12-03 12:32:00,0,,,
TXN004021,5.79,Recharge,SBI,HDFC,iOS,15,2,8,2157.9,0,5,22,1,0,2024-05-08 15:53:00,1,,,
TXN004022,28578.67,Shopping,Kotak,PNB,Web,16,4,0,175.4,0,0,2417,0,0,2024-05-17 16:52:00,0,,,
TXN004023,42327.36,Bill Payment,HDFC,ICICI,Android,20,0,3,39.9,0,1,1300,1,0,2024-05-27 20:10:00,0,,,
TXN004024,16460.07,P2P,Axis,PNB,iOS,18,4,5,388.6,0,1,152,0,0,2024-09-13 18:36:00,0,,,
TXN004025,11196.76,P2P,ICICI,PNB,iOS,7,3,0,14.8,0,0,1075,0,0,2024-10-17 07:07:00,0,,,
TXN004026,28481.48,Shopping,HDFC,SBI,Web,17,5,1,200.2,0,0,2701,0,1,2024-11-23 17:29:00,0,,,
TXN004027,22123.53,P2M,PNB,Kotak,Web,5,3,1,368.7,0,1,2482,1,0,2024-12-12 05:49:00,0,,,
TXN004028,10000.49,Shopping,BOI,Kotak,Web,3,2,13,2520.9,1,5,13,0,0,2024-07-03 03:36:00,1,,,
TXN004029,14130.1,P2M,Canara,SBI,Web,23,6,1,140.9,0,1,2496,0,1,2024-02-11 23:09:00,0,,,
TXN004030,23197.89,Shopping,Canara,SBI,Web,9,1,2,356.0,0,1,395,0,0,2024-03-12 09:25:00,0,,,
TXN004031,5140.85,P2P,SBI,BOI,iOS,18,5,4,253.5,0,1,1268,0,1,2024-03-23 18:53:00,0,,,
TXN004032,13353.36,P2P,BOI,BOI,Web,14,3,1,492.0,0,1,1688,0,0,2024-05-23 14:32:00,0,,,
TXN004033,45900.59,Bill Payment,Axis,Axis,Android,12,1,4,166.5,0,1,2561,0,0,2024-08-13 12:33:00,0,,,
TXN004034,19543.09,Recharge,HDFC,PNB,Web,6,5,4,104.3,0,0,1045,0,1,2024-11-09 06:36:00,0,,,
TXN004035,32108.44,P2P,Axis,Canara,Android,23,4,5,94.6,0,0,1870,0,0,2024-03-08 23:55:00,0,,,
TXN004036,27496.79,Bill Payment,BOI,PNB,iOS,11,5,3,142.4,0,0,2857,0,1,2024-10-05 11:01:00,0,,,
TXN004037,15882.7,P2M,ICICI,ICICI,Android,12,3,5,376.7,0,0,885,0,0,2024-12-19 12:24:00,0,,,
TXN004038,45266.28,Shopping,Canara,Axis,iOS,21,2,0,115.5,0,0,155,0,0,2024-04-03 21:06:00,0,,,
TXN004039,45773.29,Recharge,PNB,SBI,Android,7,6,2,386.0,0,0,3061,0,1,2024-04-28 07:12:00,0,,,
TXN004040,6500.65,Bill Payment,PNB,Canara,iOS,18,2,4,77.4,1,0,886,0,0,2024-11-13 18:08:00,0,,,
TXN004041,33106.45,Shopping,ICICI,ICICI,Android,19,4,5,468.5,0,0,361,0,0,2024-01-26 19:59:00,0,,,
TXN004042,20580.17,P2M,SBI,SBI,Web,12,5,1,273.0,0,1,2327,0,1,2024-06-08 12:39:00,0,,,
TXN004043,46983.6,Bill Payment,SBI,Kotak,iOS,14,1,3,374.8,0,0,2909,0,0,2024-04-30 14:58:00,0,,,
TXN004044,3836.48,P2P,HDFC,SBI,iOS,10,4,3,43.6,0,1,2225,0,0,2024-07-05 10:56:00,0,,,
TXN004045,30481.21,Shopping,PNB,Axis,Web,10,0,4,92.2,0,0,3071,0,0,2024-03-18 10:51:00,0,,,
TXN004046,2104.83,P2M,ICICI,ICICI,Web,20,5,4,299.6,0,0,59,0,1,2024-01-20 20:43:00,0,,,
TXN004047,42471.23,Bill Payment,Kotak,HDFC,Android,20,2,5,219.9,0,0,401,0,0,2024-09-11 20:19:00,0,,,
TXN004048,26803.87,Bill Payment,HDFC,Canara,Web,10,4,1,169.6,0,0,1122,0,0,2024-05-17 10:16:00,0,,,
TXN004049,13153.59,P2P,PNB,Canara,Android,17,1,1,291.9,0,0,364,0,0,2024-01-23 17:09:00,0,,,
TXN004050,4694.95,P2P,SBI,ICICI,iOS,10,3,4,222.3,0,0,1012,0,0,2024-05-02 10:47:00,0,,,
TXN004051,56909.89,Shopping,Canara,Canara,iOS,1,3,10,1559.5,1,4,29,1,0,2024-07-11 01:48:00,1,,,
TXN004052,46051.06,Recharge,ICICI,SBI,iOS,15,2,3,463.1,0,1,2905,0,0,2024-02-14 15:44:00,0,,,
TXN004053,29339.67,P2P,ICICI,PNB,Web,11,6,5,44.1,0,1,289,1,1,2024-12-29 11:34:00,0,,,
TXN004054,10587.85,P2M,SBI,SBI,iOS,12,0,3,206.8,0,1,516,0,0,2024-02-19 12:07:00,0,,,
TXN004055,20833.31,Shopping,PNB,HDFC,iOS,2,4,3,282.0,0,0,2102,0,0,2024-07-05 02:17:00,0,,,
TXN004056,728.29,Recharge,PNB,ICICI,iOS,10,4,2,239.7,0,1,2319,0,0,2024-01-26 10:48:00,0,,,
TXN004057,8278.52,P2M,HDFC,SBI,Android,17,4,0,116.5,0,1,2290,0,0,2024-05-10 17:18:00,0,,,
TXN004058,23835.52,P2P,BOI,ICICI,iOS,2,3,1,158.8,0,1,3325,0,0,2024-05-02 02:52:00,0,,,
TXN004059,4143.18,Recharge,SBI,Kotak,Android,18,0,0,446.9,0,0,715,0,0,2024-07-08 18:30:00,0,,,
TXN004060,15587.11,Bill Payment,PNB,Canara,Web,11,3,5,152.2,0,0,3473,0,0,2024-05-23 11:14:00,0,,,
TXN004061,21041.67,Bill Payment,HDFC,HDFC,iOS,10,0,1,28.2,0,0,3633,1,0,2024-04-29 10:12:00,0,,,
TXN004062,49276.85,Shopping,Kotak,HDFC,Web,9,1,3,62.7,0,0,3035,0,0,2024-01-02 09:54:00,0,,,
TXN004063,38311.31,Bill Payment,PNB,BOI,Web,17,2,1,119.1,1,0,2885,0,0,2024-08-14 17:59:00,0,,,
TXN004064,32887.59,Shopping,ICICI,Canara,Web,19,0,5,265.7,0,1,3124,0,0,2024-03-11 19:00:00,0,,,
TXN004065,10625.49,P2P,Kotak,BOI,Android,9,3,2,38.0,0,1,3628,0,0,2024-05-23 09:25:00,0,,,
TXN004066,2238.82,Recharge,Canara,HDFC,Web,17,6,3,294.8,0,0,1154,1,1,2024-01-21 17:46:00,0,,,
TXN004067,31565.29,P2M,Kotak,BOI,Android,7,1,5,402.2,0,0,3529,0,0,2024-01-16 07:35:00,0,,,
TXN004068,18410.39,Bill Payment,ICICI,BOI,Android,9,4,4,393.1,0,1,857,0,0,2024-05-03 09:54:00,0,,,
TXN004069,46766.52,Bill Payment,HDFC,Axis,iOS,8,4,5,335.4,1,1,2380,0,0,2024-01-12 08:57:00,0,,,
TXN004070,9999.95,P2M,PNB,HDFC,Web,8,0,20,1429.9,1,4,28,1,0,2024-12-09 08:33:00,1,,,
TXN004071,33683.94,Shopping,Kotak,HDFC,iOS,16,4,3,155.4,0,1,2427,0,0,2024-03-22 16:51:00,0,,,
TXN004072,47002.12,Shopping,Axis,ICICI,Android,16,6,3,325.0,0,1,2662,0,1,2024-05-26 16:31:00,0,,,
TXN004073,41436.42,P2M,SBI,Kotak,Android,18,5,5,232.7,0,1,3583,0,1,2024-07-06 18:47:00,0,,,
TXN004074,13629.83,P2M,Canara,Axis,Android,7,3,4,414.9,0,1,1228,0,0,2024-10-17 07:35:00,0,,,
TXN004075,31536.99,P2P,Axis,HDFC,Android,1,3,1,490.2,1,0,3269,0,0,2024-11-07 01:01:00,0,,,
TXN004076,9999.75,P2P,PNB,Axis,iOS,12,6,7,2629.7,0,4,24,0,1,2024-08-11 12:10:00,1,,,
TXN004077,46564.1,Shopping,HDFC,BOI,Android,15,0,2,10.5,0,0,2301,0,0,2024-09-02 15:21:00,0,,,
TXN004078,22864.03,P2M,Canara,HDFC,iOS,7,6,4,267.7,0,1,954,0,1,2024-06-16 07:43:00,0,,,
TXN004079,17441.11,Shopping,Canara,ICICI,Android,10,0,3,407.4,0,0,3146,0,0,2024-09-30 10:19:00,0,,,
TXN004080,43316.3,P2M,Canara,Kotak,Android,9,2,1,376.0,0,1,2526,0,0,2024-04-24 09:48:00,0,,,
TXN004081,17634.88,P2M,HDFC,SBI,Web,14,0,2,183.4,0,0,995,0,0,2024-11-11 14:11:00,0,,,
TXN004082,103139.83,Bill Payment,SBI,Kotak,Web,19,6,7,1132.9,1,3,16,1,1,2024-12-15 19:50:00,1,,,
TXN004083,49620.17,Recharge,ICICI,HDFC,Web,14,6,0,361.0,0,0,1243,0,1,2024-11-24 14:49:00,0,,,
TXN004084,20461.35,Bill Payment,PNB,PNB,Web,9,4,3,94.6,0,1,270,0,0,2024-06-28 09:16:00,0,,,
TXN004085,14546.65,Recharge,Kotak,ICICI,Android,14,2,5,176.7,0,0,2316,0,0,2024-05-15 14:07:00,0,,,
TXN004086,32281.08,Bill Payment,HDFC,SBI,Web,22,5,3,207.0,0,1,2908,0,1,2024-04-06 22:39:00,0,,,
TXN004087,46018.0,Shopping,ICICI,PNB,Android,17,5,2,328.8,0,1,1459,0,1,2024-08-17 17:17:00,0,,,
TXN004088,43535.23,P2M,Canara,HDFC,Android,22,5,5,399.0,0,0,1560,0,1,2024-08-31 22:53:00,0,,,
TXN004089,109120.88,P2P,SBI,ICICI,iOS,15,0,11,2514.4,1,5,7,1,0,2024-06-17 15:33:00,1,,,
TXN004090,15996.7,Bill Payment,ICICI,HDFC,iOS,23,4,2,341.5,0,1,1641,0,0,2024-05-24 23:30:00,0,,,
